marketplace,pid,url,title,option_text,tier,duration,delivery,price_rub,strong_signal,glitched,glitch_reason
ggsel,102314412,https://ggsel.net/catalog/product/102314412,Купить [МГНОВЕННАЯ ДОСТАВКА 24/7] ChatGPT Plus 1 месяц | GPT 5.6 + Кодекс | Полная,Получите готовую к использованию подписку ChatGPT Plus — доступ на 1 месяц,Plus,1m,unknown,1350.0,True,False,
ggsel,102293717,https://ggsel.net/catalog/product/102293717,"Купить Подписка ChatGPT PRO 5X, 20X на 1 месяц | Codex 5.6 | Г.арантия | Официальная подписка",ChatGPT PRO 5X 1M,Pro 5X,1m,unknown,11999.0,True,False,
ggsel,102293717,https://ggsel.net/catalog/product/102293717,"Купить Подписка ChatGPT PRO 5X, 20X на 1 месяц | Codex 5.6 | Г.арантия | Официальная подписка",ChatGPT PRO 20X 1M,Pro 20X,1m,unknown,20799.0,True,False,
ggsel,102361494,https://ggsel.net/catalog/product/102361494,Купить [АВТОВЫДАЧА 24/7] Чат ГПТ 5.5 PLUS | НА ЛИЧНЫЙ | 1 МЕСЯЦ,ЧатГПТ 5.5 PLUS ПОДПИСКА / ПРОДЛЕНИЕ НА 1 МЕСЯЦ,Plus,1m,own_account,2299.0,True,False,
ggsel,101440349,https://ggsel.net/catalog/product/101440349,Купить 24/7 | ЧатГПТ 5.6 PLUS | 1 Месяц | ПОДПИСКА ЧЕРЕЗ ТОКЕН | АВТО,1 месяц Plus,Plus,1m,own_account,2899.0,True,False,
ggsel,102305527,https://ggsel.net/catalog/product/102305527,Купить АВТО | ChatGPT PLUS 5.6 | 1 месяц | ГПТ 5.6 + кодекс | 1 минута | 24/7,Получите готовую к использованию подписку ChatGPT Plus — доступ на 1 месяц,Plus,1m,unknown,1650.0,True,False,
ggsel,102226640,https://ggsel.net/catalog/product/102226640,Купить 1 МЕСЯЦ | ЧатГПТ 5.5 PRO | ПОДПИСКА | АВТО | Кодекс,24/7 | Подписка PRO X5 - 1 Месяц | НА ВАШ,Pro 5X,1m,unknown,8399.0,True,False,
ggsel,102226640,https://ggsel.net/catalog/product/102226640,Купить 1 МЕСЯЦ | ЧатГПТ 5.5 PRO | ПОДПИСКА | АВТО | Кодекс,24/7 | Подписка PRO X20 - 1 Месяц | НА ВАШ,Pro 20X,1m,unknown,16999.0,True,False,
ggsel,102635272,https://ggsel.net/catalog/product/102635272,"Купить ChatGPT Pro 5X, 20X 1M | Готовая подписка | | Полная г.арантия",Pro 20x - 1 месяц,Pro 20X,1m,unknown,22789.0,True,False,
ggsel,102635272,https://ggsel.net/catalog/product/102635272,"Купить ChatGPT Pro 5X, 20X 1M | Готовая подписка | | Полная г.арантия",Pro 5x - 1 месяц,Pro 5X,1m,unknown,12688.0,True,False,
ggsel,102224873,https://ggsel.net/catalog/product/102224873,Купить 24/7 ЧатГПТ 5.2 PLUS + СОРА 2 — 1 месяц,ЧатГПТ PLUS 1 месяц [по входу],Plus,1m,unknown,2899.0,True,False,
