marketplace,pid,url,title,option_text,tier,duration,delivery,price_rub,strong_signal,glitched,glitch_reason,source,llm_evidence
plati,4756087,https://plati.market/itm/4756087,Купить 🏆ChatGPT - 1 месяц 5.6 PLUS | GO | PRO | НА ВАШ ЛЮБОЙ АККАУНТ✅ГАРАНТИЯ🔥,ВЫГОДНО >> Со входом ChatGPT Plus 1 месяц,Plus,1m,own_account,690.0,True,False,,llm,c=1 strong: 690
plati,4756087,https://plati.market/itm/4756087,Купить 🏆ChatGPT - 1 месяц 5.6 PLUS | GO | PRO | НА ВАШ ЛЮБОЙ АККАУНТ✅ГАРАНТИЯ🔥,[ХИТ] БЕЗ ВХОДА >> ChatGPT Plus 1 месяц,Plus,1m,new_account,1890.0,True,False,,llm,c=1 strong: 1890
plati,4756087,https://plati.market/itm/4756087,Купить 🏆ChatGPT - 1 месяц 5.6 PLUS | GO | PRO | НА ВАШ ЛЮБОЙ АККАУНТ✅ГАРАНТИЯ🔥,ChatGPT PRO 5x 1 месяц,Pro 5X,1m,own_account,9800.0,True,False,,llm,c=1 strong: 9800
plati,4756087,https://plati.market/itm/4756087,Купить 🏆ChatGPT - 1 месяц 5.6 PLUS | GO | PRO | НА ВАШ ЛЮБОЙ АККАУНТ✅ГАРАНТИЯ🔥,ChatGPT PRO 20x 1 месяц,Pro 20X,1m,own_account,19690.0,True,False,,llm,c=1 strong: 19690
plati,4756087,https://plati.market/itm/4756087,Купить 🏆ChatGPT - 1 месяц 5.6 PLUS | GO | PRO | НА ВАШ ЛЮБОЙ АККАУНТ✅ГАРАНТИЯ🔥,БЕЗ ВХОДА - ChatGPT Go 1 месяц,GO,1m,new_account,890.0,True,False,,llm,c=1 strong: 890
plati,4756087,https://plati.market/itm/4756087,Купить 🏆ChatGPT - 1 месяц 5.6 PLUS | GO | PRO | НА ВАШ ЛЮБОЙ АККАУНТ✅ГАРАНТИЯ🔥,Со Входом >> ChatGPT Go 1 месяц,GO,1m,own_account,690.0,True,False,,llm,c=1 strong: 690
plati,5534935,https://plati.market/itm/5534935,Купить Редактировать GPT Pro Member Общий аккаунт на 6 месяцев,FLAT,Pro,6m,shared_account,2168.0,True,True,LLM price 2168 below plausible floor 3000 for Pro,llm,init_strong[0] = 2168. Title mentions 'Pro' and description suggests shared account.
plati,4313142,https://plati.market/itm/4313142,Купить [АВТО 24/7] ChatGPT 5.6 PLUS 1M | GO | PRO | CODEX | ПОДПИСКА 🚀,"PLUS (1 месяц)
+1<0xC2><0xA0>222 ₽",Plus,1m,unknown,1999.0,True,False,,llm,Option strong price: 1999. Text suggests +1 222 ₽ surcharge.
plati,4313142,https://plati.market/itm/4313142,Купить [АВТО 24/7] ChatGPT 5.6 PLUS 1M | GO | PRO | CODEX | ПОДПИСКА 🚀,"PRO 5x (1 месяц)
+10<0xC2><0xA0>222 ₽",Pro 5X,1m,unknown,10999.0,True,False,,llm,Option strong price: 10999. Text suggests +10 222 ₽ surcharge.
plati,4313142,https://plati.market/itm/4313142,Купить [АВТО 24/7] ChatGPT 5.6 PLUS 1M | GO | PRO | CODEX | ПОДПИСКА 🚀,"PRO 20x (1 месяц)
+19<0xC2><0xA0>222 ₽",Pro 20X,1m,unknown,19999.0,True,False,,llm,Option strong price: 19999. Text suggests +19 222 ₽ surcharge.
plati,4313142,https://plati.market/itm/4313142,Купить [АВТО 24/7] ChatGPT 5.6 PLUS 1M | GO | PRO | CODEX | ПОДПИСКА 🚀,GO (1 месяц),GO,1m,unknown,777.0,True,False,,llm,Option strong price: 777.
plati,4306654,https://plati.market/itm/4306654,Купить 🚨[АВТОВЫДАЧА] | ChatGPT 5.6 PLUS | PRO X5 - X20 | GO | 1 МЕСЯЦ | ПОДПИСКА | CODEX,24/7 АВТО | Продление ChatGPT Plus — 1 МЕСЯЦ | БЕЗ ВХОДА | Оф.Метод,Plus,1m,unknown,1999.0,True,False,,llm,Option strong price: 1999
plati,4306654,https://plati.market/itm/4306654,Купить 🚨[АВТОВЫДАЧА] | ChatGPT 5.6 PLUS | PRO X5 - X20 | GO | 1 МЕСЯЦ | ПОДПИСКА | CODEX,24/7 АВТО | Продление ChatGPT GO — 1 МЕСЯЦ | БЕЗ ВХОДА | Оф.Метод,GO,1m,unknown,749.0,True,False,,llm,Option strong price: 749
plati,4306654,https://plati.market/itm/4306654,Купить 🚨[АВТОВЫДАЧА] | ChatGPT 5.6 PLUS | PRO X5 - X20 | GO | 1 МЕСЯЦ | ПОДПИСКА | CODEX,Продление ChatGPT PRO X5 — 1 МЕСЯЦ | На Ваш аккаунт | Оф.Метод,Pro 5X,1m,own_account,9999.0,True,False,,llm,Option strong price: 9999
plati,4306654,https://plati.market/itm/4306654,Купить 🚨[АВТОВЫДАЧА] | ChatGPT 5.6 PLUS | PRO X5 - X20 | GO | 1 МЕСЯЦ | ПОДПИСКА | CODEX,Продление ChatGPT PRO X20 — 1 МЕСЯЦ | На Ваш аккаунт | Оф.Метод,Pro 20X,1m,own_account,17999.0,True,False,,llm,Option strong price: 17999
plati,4306654,https://plati.market/itm/4306654,Купить 🚨[АВТОВЫДАЧА] | ChatGPT 5.6 PLUS | PRO X5 - X20 | GO | 1 МЕСЯЦ | ПОДПИСКА | CODEX,ПРОДЛЕНИЕ ПО ТОКЕНУ >> ChatGPT Plus — (1 Месяц) | БЕЗ ВХОДА | Оф.Метод,Plus,1m,unknown,1849.0,True,False,,llm,Option strong price: 1849
plati,4306654,https://plati.market/itm/4306654,Купить 🚨[АВТОВЫДАЧА] | ChatGPT 5.6 PLUS | PRO X5 - X20 | GO | 1 МЕСЯЦ | ПОДПИСКА | CODEX,ПРОДЛЕНИЕ ПО ID >> ChatGPT Plus — (1 Месяц) | БЕЗ ВХОДА | Оф.Метод,Plus,1m,unknown,2099.0,True,False,,llm,Option strong price: 2099
ggsel,102353170,https://ggsel.net/catalog/product/102353170,Купить ChatGPT 5.6 Plus +ПОДАРОК НА 30 Дней +ПОДАРОК +4 ДНЯ ЗА ОТЗЫВ,FLAT,Plus,unknown,shared_account,989.0,True,False,,llm,init_strong[0] used. Shared account mentioned in desc.
plati,5497313,https://plati.market/itm/5497313,Купить ChatGPT PRO ЛИЧНЫЙ АКК CHAT GPT + ПРОДЛЕНИЕ 1 МЕСЯЦ,"Авторизация через Google
+0 ₽",Pro,1m,unknown,22999.0,True,False,,llm,opts[0] strong price: 22999. Title mentions PRO and 1 МЕСЯЦ.
plati,5944518,https://plati.market/itm/5944518,Купить GPT Pro 5x | (1 месяц) | Open AI | Оригинал,"[GPT Pro 5x] — 1 месяц (на ваш аккаунт)
Выбран",Pro 5X,1m,own_account,10379.0,True,False,,llm,c=1 strong price: 10379. Delivery via 'на ваш аккаунт'.
plati,5944518,https://plati.market/itm/5944518,Купить GPT Pro 5x | (1 месяц) | Open AI | Оригинал,"[GPT Pro 5x] — 1 месяц (аккаунт предоставляем мы)
+99 ₽",Pro 5X,1m,unknown,10478.0,True,False,,llm,c=1 strong price: 10478. Base + 99 RUB.
ggsel,102701358,https://ggsel.net/catalog/product/102701358,Купить CHATGPT PLUS 1 МЕСЯЦ | ГОТОВЫЙ АККАУНТ (GPT 5.6 Sol) | АВТОВЫДАЧА |,FLAT,Plus,1m,new_account,1449.0,True,False,,llm,init_strong[0] used. Title mentions 'PLUS 1 МЕСЯЦ' and description confirms Plus access.
plati,5162565,https://plati.market/itm/5162565,Купить ChatGPT 5 PRO Чат ГПТ Подписка 1 мес PRO x5 x20 БЫСТРО,Оформление подписки PRO на ваш аккаунт,Pro,1m,own_account,9990.0,True,False,,llm,c=1 strong: 9990
plati,5162565,https://plati.market/itm/5162565,Купить ChatGPT 5 PRO Чат ГПТ Подписка 1 мес PRO x5 x20 БЫСТРО,Создание аккаунта + подписка PRO,Pro,1m,unknown,10189.0,True,False,,llm,c=1 strong: 10189
plati,5162565,https://plati.market/itm/5162565,Купить ChatGPT 5 PRO Чат ГПТ Подписка 1 мес PRO x5 x20 БЫСТРО,Создание аккаунта на вашу почту + подписка PRO,Pro,1m,unknown,10189.0,True,False,,llm,c=1 strong: 10189
plati,5162565,https://plati.market/itm/5162565,Купить ChatGPT 5 PRO Чат ГПТ Подписка 1 мес PRO x5 x20 БЫСТРО,PRO x5 1 месяц,Pro 5X,1m,unknown,10189.0,True,False,,llm,c=1 strong: 10189
plati,5162565,https://plati.market/itm/5162565,Купить ChatGPT 5 PRO Чат ГПТ Подписка 1 мес PRO x5 x20 БЫСТРО,PRO x20 1 месяц,Pro 20X,1m,unknown,20189.0,True,False,,llm,c=1 strong: 20189
ggsel,3650076,https://ggsel.net/catalog/product/3650076,Купить 24/7 | ChatGPT 5.6 PLUS | 1 Месяц | ПОДПИСКА ЧЕРЕЗ ТОКЕН | АВТО | ЧатГПТ,Plus 1 месяц,Plus,1m,own_account,2299.0,True,False,,llm,Option 'Plus 1 месяц' selected with price 2299 RUB.
ggsel,102671234,https://ggsel.net/catalog/product/102671234,Купить CHATGPT PLUS | НА ВАШ АККАУНТ | 1 МЕСЯЦ | БЕЗ ПАРОЛЯ | АВТОВЫДАЧА 24/7,FLAT,Plus,1m,own_account,2199.0,True,False,,llm,init_strong: [2199] (Title/Desc suggest Plus for 1 month)
ggsel,4658858,https://ggsel.net/catalog/product/4658858,Купить 24/7 | ChatGPT 5.6 PRO X5 X20 | 1 Месяц | ПОДПИСКА ЧЕРЕЗ ТОКЕН | АВТО | ЧатГПТ,1 - Продлить подписку [АВТО] | PRO X5 | ЧЕРЕЗ ТОКЕН,Pro 5X,1m,own_account,7999.0,True,False,,llm,Option strong price: 7999. Delivery via token.
ggsel,4658858,https://ggsel.net/catalog/product/4658858,Купить 24/7 | ChatGPT 5.6 PRO X5 X20 | 1 Месяц | ПОДПИСКА ЧЕРЕЗ ТОКЕН | АВТО | ЧатГПТ,2 - Продлить подписку [АВТО] | PRO X20 | ЧЕРЕЗ ТОКЕН,Pro 20X,1m,own_account,16698.0,True,False,,llm,Option strong price: 16698. Delivery via token.
ggsel,4658858,https://ggsel.net/catalog/product/4658858,Купить 24/7 | ChatGPT 5.6 PRO X5 X20 | 1 Месяц | ПОДПИСКА ЧЕРЕЗ ТОКЕН | АВТО | ЧатГПТ,3 - Продлить подписку [РУЧНАЯ] | PRO X5 | ЧЕРЕЗ ДАННЫЕ,Pro 5X,1m,own_account,9499.0,True,False,,llm,Option strong price: 9499. Delivery via data.
ggsel,4658858,https://ggsel.net/catalog/product/4658858,Купить 24/7 | ChatGPT 5.6 PRO X5 X20 | 1 Месяц | ПОДПИСКА ЧЕРЕЗ ТОКЕН | АВТО | ЧатГПТ,4 - Продлить подписку [РУЧНАЯ] | PRO X20 | ЧЕРЕЗ ДАННЫЕ,Pro 20X,1m,own_account,16998.0,True,False,,llm,Option strong price: 16998. Delivery via data.
ggsel,102291686,https://ggsel.net/catalog/product/102291686,Купить 24/7 | ChatGPT Plus Личный 1 месяц ПОЛНЫЙ КОМПЛЕКТ новая почта + codex,МГНОВЕННО 24/7 Новая личная подписка с новой почтой 30 дней подписки PLUS включено. Гарантия,Plus,1m,new_account,1380.0,True,False,,llm,opts[0] strong price: 1380 RUB
ggsel,100896638,https://ggsel.net/catalog/product/100896638,Купить 24/7 [ПО ТОКЕНУ / ID] | 1 МЕСЯЦ | ПОДПИСКА | ЧатГПТ 5 PLUS | АВТО,[По ID] 24/7 АВТО | Подписка / Продление подписки | ДЛЯ ЛЮБЫХ,Plus,1m,own_account,2608.0,True,False,,llm,Option 'c=1' price: 2608 RUB. Delivery via token/ID suggests own account.
ggsel,100896638,https://ggsel.net/catalog/product/100896638,Купить 24/7 [ПО ТОКЕНУ / ID] | 1 МЕСЯЦ | ПОДПИСКА | ЧатГПТ 5 PLUS | АВТО,[По Токену] 24/7 АВТО | Подписка / Продление подписки | ДЛЯ ЛЮБЫХ,Plus,1m,own_account,2268.0,True,False,,llm,Option 'c=1' price: 2268 RUB. Delivery via token suggests own account.
ggsel,102392554,https://ggsel.net/catalog/product/102392554,Купить ChatGPT Plus 1 Месяц | АВТО 24/7 | GPT-5.6 | Готовая подписка на | Полная г.арантия,[24/7] ChatGPT Plus (Использовать случайный Email) - 1 месяц.,Plus,1m,new_account,1699.0,True,False,,llm,opts[0].strong: 1699. Delivery via random email implies new account.
ggsel,102392554,https://ggsel.net/catalog/product/102392554,Купить ChatGPT Plus 1 Месяц | АВТО 24/7 | GPT-5.6 | Готовая подписка на | Полная г.арантия,ChatGPT Plus (Использовать ваш Email) - 1 месяц.,Plus,1m,own_account,2381.0,True,False,,llm,opts[1].strong: 2381. Using own email implies account access/extension.
ggsel,102161789,https://ggsel.net/catalog/product/102161789,Купить АВТО 24/7 | ЧатГПТ PRO X5-X20 | 1 месяц | подписка | 1 минута,⚡ АВТО 24/7 | Pro X5 — 1 Месяц | Покупка и продление без входа в аккаунт,Pro 5X,1m,own_account,8850.0,True,False,,llm,Option strong price: 8850. 'без входа в аккаунт' suggests own_account.
ggsel,102353570,https://ggsel.net/catalog/product/102353570,Купить 24/7 АВТО | ChatGPT 5.6 GO | 1 Месяц | ПОДПИСКА ЧЕРЕЗ ТОКЕН | ЧатГПТ,GO 1 месяц,GO,1m,unknown,699.0,True,False,,llm,Option 'GO 1 месяц' with strong price 699. Delivery unknown.
ggsel,102532251,https://ggsel.net/catalog/product/102532251,Купить АВТО 24/7 | CHATGPT PLUS | CODEX | 30 ДНЕЙ | ЛИЧНЫЙ АККАУНТ,АВТО 24/7 | АККАУНТ CHATGPT PLUS НА 30 ДНЕЙ | ГАРАНТИЯ 30 ДНЕЙ,Plus,30d,new_account,1100.0,True,False,,llm,Option 'c=1' strong price: 1100 RUB
ggsel,102532251,https://ggsel.net/catalog/product/102532251,Купить АВТО 24/7 | CHATGPT PLUS | CODEX | 30 ДНЕЙ | ЛИЧНЫЙ АККАУНТ,АВТО 24/7 | АККАУНТ CHATGPT PLUS НА 30 ДНЕЙ | CODEX | ГАРАНТИЯ 30 ДНЕЙ,Plus,30d,new_account,1200.0,True,False,,llm,Option 'c=1' strong price: 1200 RUB
ggsel,4437281,https://ggsel.net/catalog/product/4437281,Купить 24/7 АВТО | ChatGPT 5.6 PLUS + THINKING | 1 МЕСЯЦ | ПОДПИСКА ЧЕРЕЗ ТОКЕН,1. 24/7 АВТО | Продление ChatGPT Plus — 1 МЕСЯЦ | БЕЗ ВХОДА | Оф.Метод,Plus,1m,own_account,2499.0,True,False,,llm,Option strong price: 2499 RUB
ggsel,4437281,https://ggsel.net/catalog/product/4437281,Купить 24/7 АВТО | ChatGPT 5.6 PLUS + THINKING | 1 МЕСЯЦ | ПОДПИСКА ЧЕРЕЗ ТОКЕН,2. ПРОДЛЕНИЕ ПО ТОКЕНУ >> ChatGPT Plus — (1 Месяц) | БЕЗ ВХОДА | Оф.Метод,Plus,1m,own_account,2299.0,True,False,,llm,Option strong price: 2299 RUB
ggsel,4437281,https://ggsel.net/catalog/product/4437281,Купить 24/7 АВТО | ChatGPT 5.6 PLUS + THINKING | 1 МЕСЯЦ | ПОДПИСКА ЧЕРЕЗ ТОКЕН,3. ПРОДЛЕНИЕ ПО ID >> ChatGPT Plus — (1 Месяц) | БЕЗ ВХОДА | Оф.Метод,Plus,1m,own_account,2599.0,True,False,,llm,Option strong price: 2599 RUB
ggsel,102362975,https://ggsel.net/catalog/product/102362975,Купить [АВТОВЫДАЧА 24/7] Чат ГПТ 5.5 GO | НА ЛИЧНЫЙ | 1 МЕСЯЦ,FLAT,GO,1m,own_account,679.0,True,False,,llm,init_strong[0] = 679. Title/desc mention GO and 1 МЕСЯЦ.
ggsel,4378425,https://ggsel.net/catalog/product/4378425,Купить 24/7 | ChatGPT 5.6 + 5 PLUS | ПОДПИСКА ЧЕРЕЗ ТОКЕН | 1M | ЧатГПТ,Plus 1 Месяц,Plus,1m,unknown,2279.0,True,False,,llm,opts[0] strong price: 2279. 'Plus 1 Месяц' in opts.
ggsel,102550385,https://ggsel.net/catalog/product/102550385,Купить 24/7 | ChatGPT Plus | 1 месяц | GPT-5.6 + Codex | Готовая подписка,FLAT,Plus,1m,new_account,1499.0,True,False,,llm,init_strong[0] used. Title/desc mention Plus and 1 month.
ggsel,102299940,https://ggsel.net/catalog/product/102299940,Купить ЧатГПТ 5.5 PLUS НА 1 МЕСЯЦ ChatGPT 5.5 CODEX НОВАЯ ПОЧТА ГОТОВАЯ ПОДПИСКА,FLAT,Plus,1m,new_account,1485.0,True,False,,llm,init_strong[0] used. Title/desc mention Plus on 1 month.
ggsel,102725958,https://ggsel.net/catalog/product/102725958,Купить [24/7] ChatGPT 5.6 PLUS на 1 месяц | GO | PRO 5X /20X | БЕЗ ВХОДА | ПОДПИСКИ 30 ДНЕЙ,"Активация/Продление ChatGPT Plus 1 МЕСЯЦ (на ваш аккаунт, быстро, без логина, АВТО | 24/7)",Plus,1m,own_account,2159.0,True,False,,llm,c=1 strong: 2159
ggsel,102725958,https://ggsel.net/catalog/product/102725958,Купить [24/7] ChatGPT 5.6 PLUS на 1 месяц | GO | PRO 5X /20X | БЕЗ ВХОДА | ПОДПИСКИ 30 ДНЕЙ,"Активация/Продление ChatGPT Pro 5X 1 МЕСЯЦ (на ваш аккаунт, быстро, без логина, АВТО | 24/7)",Pro 5X,1m,own_account,11099.0,True,False,,llm,c=1 strong: 11099
ggsel,102725958,https://ggsel.net/catalog/product/102725958,Купить [24/7] ChatGPT 5.6 PLUS на 1 месяц | GO | PRO 5X /20X | БЕЗ ВХОДА | ПОДПИСКИ 30 ДНЕЙ,"Активация/Продление ChatGPT Pro 20X 1 МЕСЯЦ (на ваш аккаунт, быстро, без логина, АВТО | 24/7)",Pro 20X,1m,own_account,20599.0,True,False,,llm,c=1 strong: 20599
ggsel,102725958,https://ggsel.net/catalog/product/102725958,Купить [24/7] ChatGPT 5.6 PLUS на 1 месяц | GO | PRO 5X /20X | БЕЗ ВХОДА | ПОДПИСКИ 30 ДНЕЙ,"Активация/Продление ChatGPT Go 1 МЕСЯЦ (на ваш аккаунт, быстро, без логина, АВТО | 24/7)",GO,1m,own_account,749.0,True,False,,llm,c=1 strong: 749
ggsel,102725958,https://ggsel.net/catalog/product/102725958,Купить [24/7] ChatGPT 5.6 PLUS на 1 месяц | GO | PRO 5X /20X | БЕЗ ВХОДА | ПОДПИСКИ 30 ДНЕЙ,ChatGPT Plus – Мы регистрируем аккаунт на ваш email и активируем подписку,Plus,1m,unknown,2719.0,True,False,,llm,c=1 strong: 2719
ggsel,102355956,https://ggsel.net/catalog/product/102355956,Купить [АВТОВЫДАЧА 24/7] ChatGPT 5.5 GO | 1 месяц | Подписка,ChatGPT GO - 1 месяц,GO,1m,own_account,659.0,True,False,,llm,Option 'c=1' price: 659 RUB. Delivery method implies account access/extension.
ggsel,100796431,https://ggsel.net/catalog/product/100796431,Купить АВТО 24/7 ChatGPT 5.6 PLUS Подписка 1M | CODEX,[АВТО | БЕЗ ВХОДА] ChatGPT PLUS >> На ваш аккаунт,Plus,1m,own_account,2299.0,True,False,,llm,opts[0].strong: 2299
ggsel,102355918,https://ggsel.net/catalog/product/102355918,Купить [АВТОВЫДАЧА 24/7] ChatGPT 5.6 PLUS | 1 месяц | Подписка | На ваш аккаунт,ChatGPT Plus - 1 месяц,Plus,1m,own_account,2299.0,True,False,,llm,Option 'c=1' price: 2299 RUB. Delivery method implies own account activation.
ggsel,4125845,https://ggsel.net/catalog/product/4125845,Купить ЧатГПТ 5.5 PLUS НА 1 МЕСЯЦ АВТОДОСТАВКА 24/7,1 месяц,Plus,1m,own_account,2590.0,True,False,,llm,opts[0] strong price: 2590
ggsel,5502212,https://ggsel.net/catalog/product/5502212,Купить АВТО | ChatGPT 5.6 PLUS – 1 МЕСЯЦ | ГОТОВАЯ ПОДПИСКА | 24/7 | ЧАТГПТ,1 - Выдача готовой подписки ChatGPT PLUS 1 месяц (Без доступа к почте),Plus,1m,new_account,10199.0,True,False,,llm,Option strong price: 10199. Title/page mentions Plus.
ggsel,5502212,https://ggsel.net/catalog/product/5502212,Купить АВТО | ChatGPT 5.6 PLUS – 1 МЕСЯЦ | ГОТОВАЯ ПОДПИСКА | 24/7 | ЧАТГПТ,2 - Выдача готовой подписки ChatGPT PLUS 1 месяц (С доступом к почте),Plus,1m,new_account,2199.0,True,False,,llm,Option strong price: 2199. Title/page mentions Plus.
ggsel,102237477,https://ggsel.net/catalog/product/102237477,Купить 24/7 | ChatGPT 5.6 Sol PRO | ПОДПИСКА | 1M | Chat | GPT | ПРОДЛЕНИЕ,1 Месяц PRO X5,Pro 5X,1m,unknown,9499.0,True,False,,llm,Option '1 Месяц PRO X5' with strong price 9499.
ggsel,102237477,https://ggsel.net/catalog/product/102237477,Купить 24/7 | ChatGPT 5.6 Sol PRO | ПОДПИСКА | 1M | Chat | GPT | ПРОДЛЕНИЕ,1 Месяц PRO X20,Pro 20X,1m,unknown,18000.0,True,False,,llm,Option '1 Месяц PRO X20' with strong price 18000.
ggsel,4803973,https://ggsel.net/catalog/product/4803973,Купить ЧатГПТ 5.6 PLUS | 1 МЕС,Plus 1 месяц,Plus,1m,own_account,2475.0,True,False,,llm,Option 'Plus 1 месяц' with strong price 2475.
ggsel,4803973,https://ggsel.net/catalog/product/4803973,Купить ЧатГПТ 5.6 PLUS | 1 МЕС,Подписка запись / Продление подписки,Plus,1m,own_account,2475.0,True,False,,llm,Option 'Подписка запись / Продление подписки' with strong price 2475.
ggsel,4803973,https://ggsel.net/catalog/product/4803973,Купить ЧатГПТ 5.6 PLUS | 1 МЕС,Моментальная покупка подписки [24/7 АВТО][ТОКЕН],Plus,1m,own_account,3975.0,True,False,,llm,Option 'Моментальная покупка подписки [24/7 АВТО][ТОКЕН]' with strong price 3975.
ggsel,5447177,https://ggsel.net/catalog/product/5447177,Купить [Х1Т] 24/7 | ЧАТГПТ 5.6 PLUS - 1 МЕСЯЦ |,Продление PLUS - 1 Месяц + ПОДАРОК🎁,Plus,1m,unknown,2200.0,True,False,,llm,opts[0] strong price: 2200
ggsel,102237924,https://ggsel.net/catalog/product/102237924,Купить ЧатГПТ PRO X5 / X20 АВТОДОСТАВКА 24/7,PRO (x5),Pro 5X,1m,own_account,8499.0,True,False,,llm,Option 'PRO (x5)' with strong price 8499. Delivery assumed own_account from context.
ggsel,102237924,https://ggsel.net/catalog/product/102237924,Купить ЧатГПТ PRO X5 / X20 АВТОДОСТАВКА 24/7,PRO (x20),Pro 20X,1m,own_account,16999.0,True,False,,llm,Option 'PRO (x20)' with strong price 16999. Delivery assumed own_account from context.
ggsel,102543993,https://ggsel.net/catalog/product/102543993,Купить [ХИТ] | ЧатГПТ 5.5 GO - 1 МЕСЯЦ,FLAT,GO,1m,unknown,600.0,True,False,,llm,init_strong: [600] (Title/Desc suggest GO for 1 month)
ggsel,102190200,https://ggsel.net/catalog/product/102190200,Купить НЕ СЛЕТАЕТ | 24/7 | ChatGPT 5.6 Sol + 5 PLUS | ПОДПИСКА | 1M | Chat | GPT | ПРОДЛЕНИЕ,FLAT,Plus,1m,unknown,2399.0,True,False,,llm,init_strong: [2399]
ggsel,102314412,https://ggsel.net/catalog/product/102314412,Купить [МГНОВЕННАЯ ДОСТАВКА 24/7] ChatGPT Plus 1 месяц | GPT 5.6 + Кодекс | Полная,Получите готовую к использованию подписку ChatGPT Plus — доступ на 1 месяц,Plus,1m,own_account,1350.0,True,False,,llm,opts[0] strong price: 1350. Option text suggests 'ready to use subscription' (own account). Title/desc mention 1 month.
ggsel,5272594,https://ggsel.net/catalog/product/5272594,Купить ChatGPT Business | Слот в команде | Email-инвайт | Продление | 1 МИН,CHATGPT BUSINESS | 1 МЕСЯЦ,Business,1m,own_account,1690.0,True,False,,llm,Option 'c=1' price: 1690 RUB. Title/Desc suggest Business access.
ggsel,3727754,https://ggsel.net/catalog/product/3727754,Купить ChatGPT 5.6 Plus | Личный на 1 Месяц | Автовыдача | Codex | Аккаунт,FLAT,Plus,1m,own_account,1999.0,True,False,,llm,init_strong price used. Title mentions Plus and 1 Month.
ggsel,4712755,https://ggsel.net/catalog/product/4712755,Купить Подключение подписки ЧатГПТ Plus на 1 месяц,Продление подписки на вашу почту (НЕ по ссылке),Plus,1m,own_account,2500.0,True,False,,llm,Option 'c=1' price: 2500 RUB. Delivery type suggests account extension/renewal.
ggsel,102293717,https://ggsel.net/catalog/product/102293717,"Купить Подписка ChatGPT PRO 5X, 20X на 1 месяц | Codex 5.6 | Г.арантия | Официальная подписка",ChatGPT PRO 5X 1M,Pro 5X,1m,own_account,11999.0,True,False,,llm,Option strong price: 11999. Delivery implied by 'продление прямо к вашему тарифу'.
ggsel,102293717,https://ggsel.net/catalog/product/102293717,"Купить Подписка ChatGPT PRO 5X, 20X на 1 месяц | Codex 5.6 | Г.арантия | Официальная подписка",ChatGPT PRO 20X 1M,Pro 20X,1m,own_account,20799.0,True,False,,llm,Option strong price: 20799. Delivery implied by 'продление прямо к вашему тарифу'.
ggsel,102292918,https://ggsel.net/catalog/product/102292918,Купить 24/7 | ChatGPT GO | ПОДПИСКА | 1M | Chat | GPT | ПРОДЛЕНИЕ,1 месяц GO,GO,1m,own_account,699.0,True,False,,llm,opts[0] c=1 strong: 699
ggsel,4756051,https://ggsel.net/catalog/product/4756051,Купить Покупка подписки ЧатГПТ Plus 1 месяц ЛЮБОЙ АККАУНТ,Подключение подписки на 1 месяц по логину и паролю (со входом),Plus,1m,own_account,2590.0,True,False,,llm,Option price: 2590 RUB. Delivery type suggests 'with login and password'.
ggsel,4756051,https://ggsel.net/catalog/product/4756051,Купить Покупка подписки ЧатГПТ Plus 1 месяц ЛЮБОЙ АККАУНТ,Подключение подписки на 1 месяц по ID аккаунта (без входа),Plus,1m,own_account,2790.0,True,False,,llm,Option price: 2790 RUB. Delivery type suggests 'without login'.
ggsel,102725831,https://ggsel.net/catalog/product/102725831,Купить CHATGPT PLUS-1MONTH ACTIVATION ON CUSTOMER ACCOUNT,FLAT,Plus,1m,own_account,3000.0,True,False,,llm,init_strong[0] = 3000. Title/desc specify Plus-1Month on customer account.
ggsel,102494099,https://ggsel.net/catalog/product/102494099,Купить Премиум-доступ к ChatGPT Business | 1 месяц | Безопасный доступ | Круглосуточная поддержка,FLAT,Pro+,1m,own_account,1470.0,True,False,,llm,init_strong price used. Product is ChatGPT Business (Premium).
ggsel,102361494,https://ggsel.net/catalog/product/102361494,Купить [АВТОВЫДАЧА 24/7] Чат ГПТ 5.5 PLUS | НА ЛИЧНЫЙ | 1 МЕСЯЦ,ЧатГПТ 5.5 PLUS ПОДПИСКА / ПРОДЛЕНИЕ НА 1 МЕСЯЦ,Plus,1m,own_account,2299.0,True,False,,llm,opts[0] strong price: 2299. Delivery method suggests 'на ваш аккаунт' or similar.
ggsel,102374292,https://ggsel.net/catalog/product/102374292,Купить ChatGPT Бизнес | 1 месяц | 24/7 | Безопасный доступ | Вход не требуется,1МЕСЯЦ (0.0 RUB),Pro+,1m,own_account,1570.0,True,False,,llm,opts[0] strong price: 1570. Title/desc suggest Business tier.
ggsel,101440349,https://ggsel.net/catalog/product/101440349,Купить 24/7 | ЧатГПТ 5.6 PLUS | 1 Месяц | ПОДПИСКА ЧЕРЕЗ ТОКЕН | АВТО,1 месяц Plus,Plus,1m,unknown,2899.0,True,False,,llm,opts[0] strong price: 2899. Title mentions PLUS and 1 Месяц.
ggsel,101524581,https://ggsel.net/catalog/product/101524581,Купить 24/7 АВТО | [ПО ID] | Chatgpt GO | 1 МЕСЯЦ | Подписка,24/7 АВТО | Подписка/Продление ЧатГПТ GO на 1 МЕСЯЦ | По Токену,GO,1m,own_account,599.0,True,False,,llm,Option 'c=1' price: 599 RUB
